Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME
50963.0,30542.0,564.0,771.0,122900.0,1160.0,19,52761,56060.0,30263.0,653.0,853.0,126000,1202.0,,
72917.0,424.0,813.0,1281.0,142700.0,1171.0,19,52765,52969.0,283.0,513.0,758.0,152300,1500.0,19340.0,Davenport-Moline-Rock Island IA-IL
56806.0,836.0,502.0,661.0,162800.0,1423.0,19,52766,65313.0,801.0,519.0,850.0,108900,1171.0,26980.0,Iowa City IA
52303.0,1333.0,605.0,770.0,168000.0,1353.0,19,52768,69261.0,1580.0,575.0,750.0,191900,1382.0,19340.0,Davenport-Moline-Rock Island IA-IL
78173.0,777.0,378.0,626.0,163300.0,1462.0,19,52769,78182.0,640.0,435.0,719.0,169800,1484.0,19340.0,Davenport-Moline-Rock Island IA-IL
57716.0,4997.0,544.0,692.0,133600.0,1116.0,19,52772,69565.0,5038.0,537.0,631.0,147000,1145.0,,
60429.0,2240.0,491.0,619.0,140800.0,1276.0,19,52773,72292.0,2821.0,496.0,659.0,156100,1303.0,19340.0,Davenport-Moline-Rock Island IA-IL
51263.0,4570.0,571.0,733.0,131200.0,1381.0,19,52776,61673.0,4959.0,675.0,889.0,142800,1392.0,,
55688.0,1265.0,449.0,669.0,99000.0,1151.0,19,52777,56000.0,1202.0,518.0,736.0,106000,1150.0,,
62992.0,4001.0,438.0,576.0,146000.0,1261.0,19,52778,61568.0,4331.0,505.0,677.0,140000,1220.0,,
30743.0,10208.0,502.0,670.0,76500.0,880.0,19,52802,40448.0,10562.0,591.0,778.0,70900,869.0,19340.0,Davenport-Moline-Rock Island IA-IL
42585.0,23308.0,579.0,707.0,116200.0,1096.0,19,52803,51367.0,21583.0,617.0,753.0,126800,1138.0,19340.0,Davenport-Moline-Rock Island IA-IL
50408.0,27142.0,583.0,713.0,114300.0,1080.0,19,52804,50875.0,27648.0,673.0,789.0,119000,1102.0,19340.0,Davenport-Moline-Rock Island IA-IL
49400.0,27837.0,608.0,732.0,133900.0,1234.0,19,52806,54718.0,28288.0,659.0,786.0,145800,1267.0,19340.0,Davenport-Moline-Rock Island IA-IL
52435.0,14537.0,603.0,666.0,231600.0,1830.0,19,52807,59895.0,15521.0,687.0,756.0,271200,1773.0,19340.0,Davenport-Moline-Rock Island IA-IL
67237.0,1912.0,519.0,689.0,179600.0,1438.0,55,53001,72578.0,1882.0,532.0,713.0,196200,1429.0,43100.0,Sheboygan WI
66926.0,2556.0,683.0,808.0,199700.0,1522.0,55,53002,77708.0,2305.0,748.0,922.0,225700,1424.0,33340.0,Milwaukee-Waukesha-West Allis WI
69167.0,3243.0,607.0,743.0,193400.0,1564.0,55,53004,81250.0,3334.0,639.0,867.0,214900,1591.0,33340.0,Milwaukee-Waukesha-West Allis WI
89987.0,19739.0,1257.0,1470.0,267200.0,1961.0,55,53005,104534.0,20124.0,1430.0,1570.0,293200,1898.0,33340.0,Milwaukee-Waukesha-West Allis WI
68125.0,1887.0,710.0,944.0,180400.0,1454.0,55,53006,72604.0,1704.0,708.0,854.0,192900,1406.0,22540.0,Fond du Lac WI
45913.0,1746.0,609.0,704.0,170800.0,1331.0,55,53007,39273.0,1821.0,708.0,786.0,161200,1279.0,33340.0,Milwaukee-Waukesha-West Allis WI
61818.0,7737.0,564.0,757.0,191000.0,1601.0,55,53010,73219.0,7635.0,618.0,825.0,205300,1525.0,22540.0,Fond du Lac WI
61576.0,2292.0,633.0,775.0,183200.0,1550.0,55,53011,80804.0,2149.0,604.0,752.0,203000,1454.0,43100.0,Sheboygan WI
80563.0,18724.0,723.0,816.0,264200.0,1850.0,55,53012,97500.0,18335.0,784.0,865.0,316600,1900.0,33340.0,Milwaukee-Waukesha-West Allis WI
62404.0,3209.0,533.0,661.0,176400.0,1543.0,55,53013,73482.0,3326.0,660.0,769.0,188300,1585.0,43100.0,Sheboygan WI
57054.0,8074.0,524.0,614.0,148000.0,1342.0,55,53014,59434.0,7745.0,576.0,694.0,164200,1307.0,11540.0,Appleton WI
61830.0,2612.0,487.0,648.0,167600.0,1473.0,55,53015,74100.0,2661.0,533.0,725.0,162700,1321.0,43100.0,Sheboygan WI
48854.0,342.0,567.0,700.0,113800.0,1324.0,55,53016,59375.0,395.0,685.0,850.0,103400,1175.0,,
91179.0,5894.0,1105.0,1432.0,302400.0,2100.0,55,53017,124107.0,5592.0,909.0,1034.0,328700,2013.0,33340.0,Milwaukee-Waukesha-West Allis WI
96219.0,8001.0,932.0,982.0,334800.0,2083.0,55,53018,101703.0,7602.0,1274.0,1355.0,381300,2111.0,33340.0,Milwaukee-Waukesha-West Allis WI
57941.0,1927.0,617.0,824.0,172800.0,1473.0,55,53019,76094.0,1847.0,530.0,658.0,175200,1354.0,22540.0,Fond du Lac WI
57877.0,3419.0,469.0,608.0,197600.0,1472.0,55,53020,75300.0,3807.0,735.0,839.0,240500,1609.0,43100.0,Sheboygan WI
69922.0,4887.0,669.0,771.0,210700.0,1563.0,55,53021,85750.0,4843.0,738.0,864.0,236200,1578.0,33340.0,Milwaukee-Waukesha-West Allis WI
75407.0,19179.0,881.0,989.0,236600.0,1753.0,55,53022,86113.0,19397.0,869.0,1060.0,263300,1809.0,33340.0,Milwaukee-Waukesha-West Allis WI
63182.0,2565.0,489.0,684.0,186000.0,1485.0,55,53023,76250.0,2486.0,531.0,838.0,188900,1383.0,43100.0,Sheboygan WI
69830.0,16866.0,671.0,781.0,223300.0,1672.0,55,53024,81420.0,17270.0,791.0,963.0,263600,1767.0,33340.0,Milwaukee-Waukesha-West Allis WI
62980.0,22117.0,694.0,790.0,207700.0,1658.0,55,53027,70162.0,23279.0,698.0,833.0,221600,1599.0,33340.0,Milwaukee-Waukesha-West Allis WI
85137.0,21005.0,777.0,882.0,329000.0,2090.0,55,53029,103764.0,21514.0,910.0,1028.0,368200,2086.0,33340.0,Milwaukee-Waukesha-West Allis WI
61293.0,4693.0,625.0,774.0,130500.0,1307.0,55,53032,62857.0,4839.0,683.0,874.0,150600,1306.0,,
79732.0,4650.0,658.0,900.0,270800.0,1749.0,55,53033,96530.0,4719.0,950.0,1158.0,273600,1803.0,33340.0,Milwaukee-Waukesha-West Allis WI
52813.0,1889.0,571.0,817.0,164900.0,1333.0,55,53034,65369.0,1735.0,632.0,825.0,169800,1325.0,,
56094.0,2509.0,618.0,907.0,178500.0,1516.0,55,53035,67404.0,2403.0,683.0,932.0,186600,1461.0,,
70250.0,2660.0,803.0,869.0,229700.0,1660.0,55,53036,82813.0,2994.0,848.0,1033.0,253300,1670.0,33340.0,Milwaukee-Waukesha-West Allis WI
63292.0,9195.0,661.0,828.0,204100.0,1590.0,55,53037,84865.0,9982.0,853.0,1017.0,235500,1707.0,33340.0,Milwaukee-Waukesha-West Allis WI
62027.0,4080.0,726.0,874.0,201000.0,1599.0,55,53038,85344.0,4280.0,800.0,992.0,214700,1655.0,,
51214.0,4740.0,586.0,719.0,159400.0,1322.0,55,53039,66856.0,4594.0,630.0,754.0,166400,1277.0,,
64673.0,8010.0,633.0,757.0,219700.0,1662.0,55,53040,79250.0,8145.0,767.0,916.0,224100,1613.0,33340.0,Milwaukee-Waukesha-West Allis WI
57048.0,7145.0,438.0,541.0,148700.0,1249.0,55,53042,63607.0,6587.0,560.0,721.0,160500,1302.0,11540.0,Appleton WI
89034.0,2465.0,838.0,1017.0,217100.0,1567.0,55,53044,85859.0,2334.0,647.0,850.0,240400,1455.0,43100.0,Sheboygan WI
88848.0,21292.0,1170.0,1306.0,298200.0,2067.0,55,53045,104901.0,21468.0,1361.0,1506.0,343700,2148.0,33340.0,Milwaukee-Waukesha-West Allis WI
52159.0,1139.0,638.0,694.0,167100.0,1541.0,55,53046,65833.0,1213.0,542.0,804.0,177600,1471.0,33340.0,Milwaukee-Waukesha-West Allis WI
50060.0,3187.0,626.0,730.0,157100.0,1386.0,55,53048,56563.0,3314.0,713.0,854.0,167800,1462.0,22540.0,Fond du Lac WI
77148.0,2295.0,435.0,508.0,188300.0,1628.0,55,53049,81413.0,2960.0,634.0,693.0,226500,1546.0,22540.0,Fond du Lac WI
55720.0,6868.0,586.0,764.0,148700.0,1373.0,55,53050,57668.0,6744.0,626.0,693.0,145000,1324.0,,
74026.0,35859.0,790.0,914.0,227100.0,1748.0,55,53051,82383.0,37219.0,915.0,1048.0,247400,1787.0,33340.0,Milwaukee-Waukesha-West Allis WI
61384.0,1700.0,484.0,525.0,162600.0,1268.0,55,53057,71392.0,1515.0,525.0,620.0,174800,1373.0,22540.0,Fond du Lac WI
87627.0,3490.0,881.0,1063.0,343100.0,2173.0,55,53058,83500.0,3313.0,1007.0,1218.0,370700,2107.0,33340.0,Milwaukee-Waukesha-West Allis WI
65682.0,1788.0,548.0,680.0,231000.0,1616.0,55,53059,74808.0,1832.0,525.0,664.0,245600,1561.0,,
48483.0,5174.0,523.0,639.0,122000.0,1151.0,55,53061,65673.0,4944.0,556.0,729.0,136600,1183.0,11540.0,Appleton WI
65893.0,1603.0,664.0,836.0,167200.0,1407.0,55,53063,72917.0,1677.0,435.0,440.0,179300,1268.0,,
62208.0,2279.0,516.0,608.0,170000.0,1430.0,55,53065,76250.0,2208.0,616.0,814.0,185300,1481.0,22540.0,Fond du Lac WI
81112.0,34185.0,780.0,886.0,263000.0,1904.0,55,53066,96880.0,35357.0,868.0,1001.0,301300,1825.0,33340.0,Milwaukee-Waukesha-West Allis WI
61535.0,4907.0,550.0,657.0,163600.0,1342.0,55,53070,67039.0,4940.0,599.0,764.0,184000,1463.0,43100.0,Sheboygan WI
72442.0,24547.0,935.0,1051.0,256200.0,1866.0,55,53072,92023.0,25984.0,1010.0,1147.0,313700,1936.0,33340.0,Milwaukee-Waukesha-West Allis WI
57283.0,14719.0,608.0,701.0,172000.0,1409.0,55,53073,63570.0,14777.0,597.0,713.0,181900,1338.0,43100.0,Sheboygan WI
62917.0,13119.0,670.0,771.0,195400.0,1532.0,55,53074,68807.0,12872.0,775.0,894.0,199900,1517.0,33340.0,Milwaukee-Waukesha-West Allis WI
59018.0,3000.0,549.0,681.0,194500.0,1555.0,55,53075,68448.0,3251.0,627.0,767.0,195000,1450.0,43100.0,Sheboygan WI
89740.0,3216.0,1125.0,1250.0,311700.0,1976.0,55,53076,102965.0,4441.0,775.0,1243.0,365200,2154.0,33340.0,Milwaukee-Waukesha-West Allis WI
67875.0,1917.0,679.0,973.0,228100.0,1644.0,55,53078,79412.0,1715.0,754.0,871.0,286000,1680.0,,
67212.0,1370.0,559.0,655.0,151100.0,1394.0,55,53079,73828.0,1508.0,454.0,656.0,168300,1325.0,22540.0,Fond du Lac WI
62964.0,5495.0,604.0,719.0,213200.0,1554.0,55,53080,56558.0,5718.0,628.0,739.0,207800,1578.0,33340.0,Milwaukee-Waukesha-West Allis WI
42382.0,43168.0,524.0,620.0,113800.0,1131.0,55,53081,50353.0,42199.0,595.0,696.0,116700,1062.0,43100.0,Sheboygan WI
60969.0,20128.0,640.0,749.0,162200.0,1307.0,55,53083,72827.0,20479.0,690.0,808.0,168200,1284.0,43100.0,Sheboygan WI
54865.0,11275.0,572.0,642.0,154200.0,1291.0,55,53085,60448.0,11537.0,672.0,766.0,167700,1303.0,43100.0,Sheboygan WI
73676.0,8089.0,758.0,896.0,229200.0,1655.0,55,53086,82192.0,8279.0,826.0,1037.0,270600,1680.0,33340.0,Milwaukee-Waukesha-West Allis WI
54375.0,454.0,475.0,588.0,127100.0,1211.0,55,53088,61094.0,406.0,602.0,758.0,131500,1172.0,11540.0,Appleton WI
77417.0,18470.0,835.0,945.0,261600.0,1795.0,55,53089,92951.0,19128.0,888.0,1004.0,292100,1918.0,33340.0,Milwaukee-Waukesha-West Allis WI
65424.0,21948.0,709.0,843.0,182500.0,1490.0,55,53090,73992.0,21687.0,766.0,918.0,194400,1441.0,33340.0,Milwaukee-Waukesha-West Allis WI
58750.0,2037.0,574.0,747.0,150000.0,1360.0,55,53091,61125.0,1935.0,540.0,688.0,155600,1382.0,33340.0,Milwaukee-Waukesha-West Allis WI
92162.0,20917.0,959.0,1020.0,307300.0,2102.0,55,53092,106565.0,20983.0,1171.0,1310.0,382100,2201.0,33340.0,Milwaukee-Waukesha-West Allis WI
70050.0,2028.0,594.0,734.0,188000.0,1607.0,55,53093,80491.0,2036.0,640.0,814.0,181500,1406.0,43100.0,Sheboygan WI
50070.0,19354.0,606.0,721.0,163700.0,1401.0,55,53094,57279.0,19301.0,688.0,840.0,164400,1381.0,,
60296.0,27221.0,659.0,796.0,203400.0,1615.0,55,53095,66301.0,27351.0,723.0,844.0,212600,1500.0,33340.0,Milwaukee-Waukesha-West Allis WI
96310.0,5534.0,843.0,1036.0,357800.0,2280.0,55,53097,129115.0,6318.0,1063.0,1166.0,377300,2497.0,33340.0,Milwaukee-Waukesha-West Allis WI
55685.0,11772.0,702.0,858.0,160600.0,1489.0,55,53098,58079.0,11685.0,746.0,909.0,175100,1436.0,,
84565.0,3911.0,727.0,1043.0,239700.0,1632.0,55,53103,91210.0,3626.0,838.0,1113.0,261500,1579.0,33340.0,Milwaukee-Waukesha-West Allis WI
66230.0,5501.0,872.0,1000.0,218100.0,1862.0,55,53104,82126.0,5437.0,892.0,997.0,261000,1788.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
56277.0,29413.0,729.0,888.0,205800.0,1653.0,55,53105,76850.0,29781.0,747.0,889.0,223900,1678.0,39540.0,Racine WI
68889.0,3369.0,702.0,906.0,204500.0,1662.0,55,53108,71250.0,3417.0,778.0,926.0,220700,1507.0,39540.0,Racine WI
46319.0,18382.0,671.0,757.0,154800.0,1416.0,55,53110,56795.0,18271.0,700.0,815.0,152900,1337.0,33340.0,Milwaukee-Waukesha-West Allis WI
60304.0,2801.0,667.0,806.0,168100.0,1527.0,55,53114,74698.0,2901.0,806.0,1038.0,165800,1436.0,27500.0,Janesville-Beloit WI
51094.0,15861.0,684.0,821.0,161100.0,1449.0,55,53115,61557.0,15998.0,715.0,874.0,165000,1321.0,,
78147.0,7177.0,900.0,1173.0,276400.0,1725.0,55,53118,84783.0,7112.0,1125.0,1261.0,309600,1879.0,33340.0,Milwaukee-Waukesha-West Allis WI
78906.0,5665.0,728.0,836.0,270800.0,1838.0,55,53119,91654.0,5895.0,888.0,1117.0,288200,1839.0,33340.0,Milwaukee-Waukesha-West Allis WI
61809.0,9851.0,726.0,834.0,216200.0,1685.0,55,53120,73205.0,9485.0,807.0,988.0,236200,1687.0,39540.0,Racine WI
59029.0,19331.0,672.0,796.0,187900.0,1551.0,55,53121,70259.0,18949.0,718.0,856.0,204600,1467.0,,
119536.0,6080.0,896.0,1167.0,360400.0,2144.0,55,53122,106058.0,6153.0,815.0,950.0,370500,2274.0,33340.0,Milwaukee-Waukesha-West Allis WI
77554.0,1619.0,831.0,987.0,356400.0,2167.0,55,53125,85833.0,1741.0,830.0,897.0,400700,2172.0,,
67061.0,6611.0,778.0,1023.0,231300.0,1783.0,55,53126,89057.0,6933.0,798.0,892.0,273900,1689.0,39540.0,Racine WI
56799.0,8588.0,767.0,1010.0,159200.0,1556.0,55,53128,68668.0,9052.0,866.0,1097.0,172500,1433.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
63345.0,14189.0,732.0,864.0,203100.0,1670.0,55,53129,72039.0,14148.0,843.0,955.0,216800,1590.0,33340.0,Milwaukee-Waukesha-West Allis WI
59917.0,7768.0,864.0,955.0,222700.0,1798.0,55,53130,76677.0,7564.0,994.0,1114.0,224300,1694.0,33340.0,Milwaukee-Waukesha-West Allis WI
74254.0,35298.0,847.0,945.0,228200.0,1818.0,55,53132,84118.0,35782.0,967.0,1091.0,253500,1896.0,33340.0,Milwaukee-Waukesha-West Allis WI
61667.0,1878.0,727.0,1134.0,199400.0,1482.0,55,53137,85391.0,1690.0,723.0,946.0,245900,1527.0,,
67750.0,3059.0,715.0,913.0,192500.0,1413.0,55,53139,79375.0,2324.0,850.0,1000.0,196600,1630.0,39540.0,Racine WI
35066.0,29689.0,678.0,788.0,130900.0,1330.0,55,53140,46231.0,29671.0,729.0,854.0,133500,1313.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
66715.0,32399.0,792.0,922.0,169600.0,1617.0,55,53142,72141.0,33447.0,896.0,1037.0,183300,1619.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
45566.0,24007.0,704.0,827.0,131400.0,1342.0,55,53143,48454.0,23115.0,790.0,911.0,134600,1294.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
51620.0,27207.0,686.0,786.0,162800.0,1623.0,55,53144,60655.0,26459.0,811.0,914.0,189400,1551.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
75240.0,7601.0,956.0,1147.0,233300.0,1746.0,55,53146,86388.0,8082.0,1071.0,1119.0,262100,1641.0,33340.0,Milwaukee-Waukesha-West Allis WI
51087.0,16757.0,715.0,843.0,201100.0,1612.0,55,53147,66011.0,16858.0,818.0,985.0,231800,1621.0,,
82122.0,18899.0,755.0,847.0,263100.0,1771.0,55,53149,98625.0,20252.0,813.0,918.0,293900,1822.0,33340.0,Milwaukee-Waukesha-West Allis WI
82285.0,25070.0,833.0,994.0,267600.0,1871.0,55,53150,95057.0,25824.0,898.0,1056.0,291100,1888.0,33340.0,Milwaukee-Waukesha-West Allis WI
74407.0,31994.0,930.0,1049.0,237800.0,1811.0,55,53151,82325.0,31515.0,1102.0,1224.0,259300,1760.0,33340.0,Milwaukee-Waukesha-West Allis WI
78333.0,2280.0,771.0,863.0,243500.0,1603.0,55,53153,100750.0,2465.0,713.0,850.0,275000,1747.0,33340.0,Milwaukee-Waukesha-West Allis WI
64570.0,34823.0,839.0,951.0,205500.0,1734.0,55,53154,74840.0,36066.0,945.0,1063.0,231200,1770.0,33340.0,Milwaukee-Waukesha-West Allis WI
57692.0,3064.0,577.0,719.0,185300.0,1550.0,55,53156,62260.0,2973.0,601.0,743.0,189400,1480.0,33340.0,Milwaukee-Waukesha-West Allis WI
72450.0,16380.0,934.0,1076.0,207500.0,1707.0,55,53158,89968.0,16750.0,963.0,1082.0,230600,1660.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
69514.0,8855.0,853.0,1047.0,183600.0,1583.0,55,53168,77588.0,8814.0,852.0,1063.0,181700,1566.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
53702.0,2232.0,745.0,891.0,190000.0,1616.0,55,53170,66336.0,2211.0,654.0,758.0,203000,1589.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
51499.0,21210.0,656.0,744.0,157500.0,1441.0,55,53172,52678.0,20957.0,751.0,838.0,162000,1369.0,33340.0,Milwaukee-Waukesha-West Allis WI
64892.0,8557.0,791.0,1028.0,154200.0,1464.0,55,53177,65671.0,8079.0,717.0,886.0,166300,1408.0,39540.0,Racine WI
51500.0,2651.0,712.0,831.0,196300.0,1507.0,55,53178,65841.0,2755.0,757.0,874.0,220400,1595.0,,
64128.0,5961.0,779.0,927.0,182000.0,1718.0,55,53179,77535.0,7143.0,939.0,1198.0,174700,1571.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
60507.0,7369.0,750.0,880.0,184600.0,1638.0,55,53181,69402.0,7460.0,786.0,904.0,220600,1573.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI
61380.0,9534.0,673.0,864.0,207700.0,1666.0,55,53182,72536.0,9888.0,725.0,892.0,217900,1642.0,39540.0,Racine WI
95238.0,2888.0,830.0,1071.0,278800.0,1829.0,55,53183,102554.0,2945.0,868.0,1014.0,299900,1870.0,33340.0,Milwaukee-Waukesha-West Allis WI
53432.0,4368.0,691.0,818.0,200100.0,1566.0,55,53184,57400.0,4182.0,776.0,861.0,200800,1471.0,,
77838.0,18418.0,742.0,886.0,235000.0,1789.0,55,53185,95259.0,19113.0,839.0,1023.0,261600,1817.0,39540.0,Racine WI
53516.0,34879.0,733.0,831.0,194500.0,1604.0,55,53186,62271.0,33065.0,845.0,936.0,203500,1524.0,33340.0,Milwaukee-Waukesha-West Allis WI
61871.0,34409.0,787.0,870.0,213700.0,1686.0,55,53188,68762.0,35730.0,855.0,956.0,237900,1625.0,33340.0,Milwaukee-Waukesha-West Allis WI
79691.0,26444.0,749.0,922.0,252900.0,1826.0,55,53189,91325.0,26762.0,898.0,1051.0,286300,1795.0,33340.0,Milwaukee-Waukesha-West Allis WI
42298.0,19479.0,642.0,756.0,189900.0,1479.0,55,53190,48258.0,19241.0,681.0,789.0,194800,1492.0,27500.0,Janesville-Beloit WI
69646.0,2920.0,921.0,1045.0,251500.0,1686.0,55,53191,58144.0,2850.0,898.0,1199.0,257500,1638.0,,
47890.0,23947.0,773.0,827.0,219700.0,1965.0,55,53202,55606.0,24921.0,917.0,985.0,251000,2048.0,33340.0,Milwaukee-Waukesha-West Allis WI
57870.0,1154.0,995.0,1098.0,225000.0,2010.0,55,53203,72159.0,1726.0,1438.0,1479.0,270800,2667.0,33340.0,Milwaukee-Waukesha-West Allis WI
24580.0,40650.0,563.0,732.0,77800.0,1152.0,55,53204,31446.0,38678.0,616.0,783.0,75600,1018.0,33340.0,Milwaukee-Waukesha-West Allis WI
25388.0,10342.0,447.0,569.0,79200.0,1126.0,55,53205,21131.0,8908.0,506.0,593.0,77400,1072.0,33340.0,Milwaukee-Waukesha-West Allis WI
22468.0,27426.0,582.0,781.0,59200.0,1052.0,55,53206,24557.0,22520.0,621.0,829.0,45900,896.0,33340.0,Milwaukee-Waukesha-West Allis WI
54889.0,36790.0,692.0,832.0,153100.0,1436.0,55,53207,64039.0,36889.0,802.0,923.0,162600,1429.0,33340.0,Milwaukee-Waukesha-West Allis WI
30318.0,31116.0,584.0,710.0,133000.0,1364.0,55,53208,35171.0,30161.0,646.0,771.0,141900,1389.0,33340.0,Milwaukee-Waukesha-West Allis WI
32376.0,45066.0,630.0,772.0,98700.0,1234.0,55,53209,36537.0,46616.0,709.0,874.0,94400,1235.0,33340.0,Milwaukee-Waukesha-West Allis WI
32177.0,26661.0,646.0,807.0,109500.0,1378.0,55,53210,36419.0,26793.0,688.0,867.0,100000,1222.0,33340.0,Milwaukee-Waukesha-West Allis WI
53482.0,34767.0,836.0,920.0,293900.0,2213.0,55,53211,62815.0,35457.0,929.0,1006.0,331000,2277.0,33340.0,Milwaukee-Waukesha-West Allis WI
30003.0,31138.0,640.0,789.0,119400.0,1348.0,55,53212,37543.0,30546.0,708.0,854.0,137200,1348.0,33340.0,Milwaukee-Waukesha-West Allis WI
65950.0,26384.0,764.0,878.0,219400.0,1685.0,55,53213,80139.0,27667.0,861.0,997.0,242000,1775.0,33340.0,Milwaukee-Waukesha-West Allis WI
42209.0,34397.0,679.0,799.0,135800.0,1344.0,55,53214,49468.0,35543.0,736.0,863.0,135400,1299.0,33340.0,Milwaukee-Waukesha-West Allis WI
33129.0,61990.0,594.0,742.0,111100.0,1306.0,55,53215,39310.0,60010.0,643.0,794.0,106100,1235.0,33340.0,Milwaukee-Waukesha-West Allis WI
32388.0,32801.0,631.0,785.0,96400.0,1255.0,55,53216,36517.0,33583.0,692.0,859.0,88200,1166.0,33340.0,Milwaukee-Waukesha-West Allis WI
97690.0,29496.0,1052.0,1149.0,295500.0,2278.0,55,53217,107523.0,28661.0,1124.0,1267.0,349700,2393.0,33340.0,Milwaukee-Waukesha-West Allis WI
35901.0,42503.0,659.0,822.0,89500.0,1227.0,55,53218,38584.0,41974.0,724.0,897.0,81300,1143.0,33340.0,Milwaukee-Waukesha-West Allis WI
46241.0,35548.0,617.0,718.0,141900.0,1408.0,55,53219,58746.0,34878.0,648.0,776.0,142700,1348.0,33340.0,Milwaukee-Waukesha-West Allis WI
46786.0,26974.0,708.0,800.0,161700.0,1441.0,55,53220,56808.0,26360.0,791.0,866.0,154400,1443.0,33340.0,Milwaukee-Waukesha-West Allis WI
47109.0,39338.0,686.0,785.0,148900.0,1494.0,55,53221,51868.0,40109.0,772.0,879.0,151500,1415.0,33340.0,Milwaukee-Waukesha-West Allis WI
52842.0,25777.0,673.0,807.0,145200.0,1410.0,55,53222,60023.0,26367.0,740.0,874.0,142800,1350.0,33340.0,Milwaukee-Waukesha-West Allis WI
41462.0,28984.0,711.0,818.0,128800.0,1366.0,55,53223,50666.0,29244.0,782.0,897.0,130700,1315.0,33340.0,Milwaukee-Waukesha-West Allis WI
40571.0,22096.0,759.0,904.0,141400.0,1526.0,55,53224,55262.0,22308.0,828.0,996.0,147400,1393.0,33340.0,Milwaukee-Waukesha-West Allis WI
39348.0,25395.0,717.0,842.0,127100.0,1406.0,55,53225,44865.0,26551.0,780.0,886.0,128300,1372.0,33340.0,Milwaukee-Waukesha-West Allis WI
66132.0,18932.0,806.0,916.0,220600.0,1672.0,55,53226,73398.0,18940.0,979.0,1131.0,237200,1724.0,33340.0,Milwaukee-Waukesha-West Allis WI
48347.0,23074.0,709.0,786.0,158700.0,1518.0,55,53227,51999.0,23609.0,793.0,880.0,158500,1459.0,33340.0,Milwaukee-Waukesha-West Allis WI
54071.0,14250.0,876.0,968.0,189400.0,1805.0,55,53228,69018.0,14703.0,993.0,1148.0,204600,1627.0,33340.0,Milwaukee-Waukesha-West Allis WI
13544.0,15208.0,561.0,610.0,79300.0,1207.0,55,53233,15635.0,15143.0,623.0,693.0,81200,1125.0,33340.0,Milwaukee-Waukesha-West Allis WI
45987.0,9411.0,609.0,712.0,151700.0,1375.0,55,53235,44563.0,9519.0,698.0,752.0,152300,1432.0,33340.0,Milwaukee-Waukesha-West Allis WI
57575.0,32392.0,650.0,794.0,162700.0,1519.0,55,53402,61070.0,33554.0,751.0,867.0,159900,1463.0,39540.0,Racine WI
40717.0,27323.0,595.0,728.0,118300.0,1189.0,55,53403,42829.0,26339.0,663.0,830.0,118700,1218.0,39540.0,Racine WI
31881.0,15340.0,561.0,685.0,116400.0,1221.0,55,53404,37317.0,14996.0,622.0,794.0,99400,1161.0,39540.0,Racine WI
50418.0,25187.0,645.0,810.0,124000.0,1277.0,55,53405,53915.0,25441.0,744.0,914.0,122800,1248.0,39540.0,Racine WI
58138.0,26063.0,666.0,777.0,173400.0,1533.0,55,53406,62016.0,26160.0,710.0,848.0,185500,1442.0,39540.0,Racine WI
54097.0,2328.0,553.0,776.0,174200.0,1399.0,55,53502,57267.0,2515.0,608.0,720.0,191400,1415.0,31540.0,Madison WI
52583.0,1898.0,608.0,747.0,171600.0,1561.0,55,53503,59063.0,1963.0,634.0,821.0,177000,1343.0,31540.0,Madison WI
51354.0,2002.0,441.0,663.0,136900.0,1494.0,55,53504,57647.0,2039.0,447.0,628.0,155900,1248.0,31540.0,Madison WI
58289.0,498.0,591.0,981.0,173800.0,1234.0,55,53505,78750.0,357.0,832.0,1554.0,175800,1313.0,27500.0,Janesville-Beloit WI
42583.0,1066.0,448.0,612.0,101100.0,1128.0,55,53506,43594.0,1043.0,511.0,699.0,96800,1100.0,31540.0,Madison WI
74919.0,2255.0,600.0,693.0,212100.0,1635.0,55,53507,90625.0,2149.0,787.0,946.0,247300,1569.0,31540.0,Madison WI
74875.0,5552.0,746.0,964.0,204500.0,1646.0,55,53508,88897.0,5733.0,792.0,966.0,226400,1660.0,31540.0,Madison WI
46838.0,1508.0,505.0,617.0,138500.0,1175.0,55,53510,67778.0,1482.0,583.0,747.0,165000,1152.0,,
41042.0,48760.0,613.0,729.0,97300.0,1105.0,55,53511,47096.0,49256.0,663.0,823.0,107300,1094.0,27500.0,Janesville-Beloit WI
66181.0,2297.0,661.0,794.0,199800.0,1576.0,55,53515,73664.0,2281.0,657.0,759.0,237700,1626.0,31540.0,Madison WI
