Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME,2009 H%,2010 H%,2011 H%,2012 H%,2013 H%,2014 H%,2015 H%,2016 H%,2017 H%,2018 H%,2019 H%,2020 H%,Average H%_2014,Average H%_2019,Weighted Cost_2014,Weighted Cost_2019,Affordability_2014,Affordability_2019,Population Growth,Population Growth %,Change in Income,Change in Income %,Change in Weighted Cost,Change in Weighted Cost %,Change in Affordability,Change in Affordability %
85836.0,35018.0,991.0,1218.0,271000.0,1903.0,13,30269,99665.0,36489.0,1276.0,1402.0,338700.0,2021.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1654.345,1803.6072000000001,0.2312798825667552,0.2171603511764411,1471.0,0.04200696784510823,13829.0,0.16110955776131228,149.26220000000012,0.0902243486092684,-0.014119531390314077,-0.06104954410048485
46196.0,14029.0,825.0,1085.0,95600.0,1175.0,13,30273,59313.0,15015.0,869.0,1164.0,105900.0,1117.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1142.33,1133.5064,0.2967347822322279,0.22932707500885136,986.0,0.07028298524484995,13117.0,0.2839423326694952,-8.823599999999942,-0.007724212793150791,-0.06740770722337652,-0.22716483290665437
37634.0,34554.0,667.0,867.0,78700.0,1145.0,13,30274,42633.0,35861.0,771.0,959.0,86700.0,1067.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1044.086,1029.0704,0.33291789339427114,0.28965460558722117,1307.0,0.03782485385194189,4999.0,0.13283201360471913,-15.01559999999995,-0.01438157393164926,-0.043263287807049966,-0.12995182495587196
66062.0,14844.0,797.0,1019.0,184800.0,1391.0,13,30276,83969.0,16028.0,927.0,1118.0,237800.0,1655.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1255.964,1466.4056,0.2281427749689685,0.209563853326823,1184.0,0.07976286715171113,17907.0,0.2710635463655354,210.4416000000001,0.16755384708478915,-0.0185789216421455,-0.08143550302950671
74878.0,21079.0,684.0,884.0,204700.0,1536.0,13,30277,94143.0,23058.0,1167.0,1360.0,243800.0,1558.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1299.324,1488.4624,0.208230561713721,0.18972784806092857,1979.0,0.09388490915128801,19265.0,0.2572851838991426,189.13839999999982,0.14556677164433182,-0.018502713652792435,-0.08885685895728547
52666.0,66378.0,813.0,1008.0,123900.0,1385.0,13,30281,60035.0,68456.0,950.0,1157.0,156400.0,1361.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1248.149,1289.3552,0.28439197964531193,0.25772070292329474,2078.0,0.03130555304468348,7369.0,0.13991949265180573,41.20620000000008,0.03301384690449625,-0.02667127672201719,-0.09378350527072205
48347.0,9606.0,725.0,954.0,94000.0,1167.0,13,30288,54002.0,8749.0,666.0,868.0,109800.0,1229.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1089.681,1102.2168000000001,0.2704650133410553,0.24492799525943487,-857.0,-0.08921507391213825,5655.0,0.1169669265931702,12.535800000000108,0.01150410074140974,-0.025537018081620455,-0.09441893339978275
85383.0,8515.0,855.0,894.0,229200.0,1901.0,13,30290,106307.0,8798.0,799.0,999.0,278700.0,1808.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1535.459,1523.8792000000003,0.21579832050876638,0.17201642789280108,283.0,0.03323546682325308,20924.0,0.2450604921354368,-11.57979999999975,-0.00754158854127642,-0.043781892615965295,-0.20288337978138593
35052.0,21563.0,664.0,830.0,90700.0,1251.0,13,30291,43337.0,21639.0,751.0,957.0,126000.0,1143.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1098.177,1077.6768000000002,0.37595926052721673,0.2984083254493851,76.0,0.003524555952325743,8285.0,0.23636311765377155,-20.500199999999722,-0.018667482564285832,-0.07755093507783162,-0.2062748367178935
62500.0,7137.0,590.0,793.0,159100.0,1389.0,13,30292,62647.0,5650.0,634.0,815.0,192700.0,1433.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1172.652,1215.9584,0.225149184,0.23291619391191917,-1487.0,-0.20835084769511,147.0,0.002352,43.30639999999994,0.0369303083949884,0.0077670099119191705,0.034497171048681975
39802.0,2679.0,424.0,687.0,65500.0,1056.0,13,30293,28750.0,2609.0,444.0,708.0,78400.0,899.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,922.053,831.9208000000001,0.2779919602030049,0.347236507826087,-70.0,-0.026129152668906308,-11052.0,-0.27767448871915984,-90.1321999999999,-0.09775164768185765,0.06924454762308213,0.24908831022492878
57944.0,38575.0,783.0,985.0,120500.0,1452.0,13,30294,64044.0,42484.0,948.0,1216.0,151900.0,1393.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1282.479,1330.8376,0.265596921165263,0.249360614577478,3909.0,0.1013350615683733,6100.0,0.10527405771089328,48.358600000000024,0.03770712814790731,-0.01623630658778502,-0.06113138102863122
39574.0,4114.0,539.0,707.0,144600.0,1279.0,13,30295,56361.0,4214.0,587.0,740.0,151200.0,1294.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1071.364,1099.4352000000001,0.3248690554404407,0.23408424974716563,100.0,0.024307243558580455,16787.0,0.4241926517410421,28.07120000000009,0.02620136573564175,-0.09078480569327507,-0.2794504560312576
50371.0,26830.0,813.0,1107.0,90000.0,1245.0,13,30296,57676.0,28169.0,886.0,1153.0,110400.0,1203.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1194.906,1185.44,0.2846652240376407,0.24664123725639783,1339.0,0.04990682072307119,7305.0,0.14502392249508647,-9.465999999999894,-0.007921962062287657,-0.038023986781242886,-0.1335744009820288
30750.0,27838.0,629.0,795.0,61300.0,1031.0,13,30297,36480.0,28966.0,702.0,893.0,67000.0,890.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,945.3319999999999,891.0536000000001,0.3689100487804878,0.2931097368421053,1128.0,0.04052015230979237,5730.0,0.18634146341463415,-54.278399999999806,-0.05741728831775483,-0.07580031193838249,-0.20547098727442334
19224.0,5582.0,614.0,691.0,151400.0,1595.0,13,30303,20909.0,6628.0,969.0,1108.0,161900.0,1390.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1266.848,1290.9616,0.7907915106117354,0.7409029221866182,1046.0,0.18738803296309567,1685.0,0.0876508531002913,24.113600000000133,0.019034327717295314,-0.04988858842511712,-0.06308690439345338
90095.0,21574.0,1002.0,1145.0,466200.0,2862.0,13,30305,99556.0,24551.0,1347.0,1431.0,588900.0,2945.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2238.7290000000003,2413.2832000000003,0.2981824518563738,0.29088551568966214,2977.0,0.1379901733568184,9461.0,0.10501137687996004,174.55420000000004,0.07797022328294315,-0.007296936166711676,-0.024471380261593685
83903.0,22195.0,954.0,1092.0,474500.0,2785.0,13,30306,108973.0,23973.0,1313.0,1427.0,652600.0,3233.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2170.4410000000003,2598.7328000000007,0.31042146287975403,0.286169909977701,1778.0,0.08010813246226628,25070.0,0.2987974208311979,428.2918000000004,0.19732939066300367,-0.024251552902053053,-0.07812460091217088
79563.0,18052.0,896.0,1093.0,389200.0,2389.0,13,30307,105912.0,20036.0,1110.0,1266.0,527400.0,2584.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1918.5520000000001,2121.1184000000003,0.2893634478337921,0.24032612735100845,1984.0,0.10990471969864835,26349.0,0.3311715244523208,202.56640000000016,0.10558296048269744,-0.04903732048278364,-0.16946618811008315
52424.0,17238.0,917.0,1050.0,220000.0,1867.0,13,30308,69795.0,18839.0,1300.0,1373.0,310200.0,2144.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1570.429,1873.2248000000002,0.3594755837021212,0.32206744895766176,1601.0,0.09287620373593224,17371.0,0.331355867541584,302.7958000000001,0.19281088161260398,-0.03740813474445942,-0.10406307532546524
71174.0,21444.0,911.0,1047.0,276800.0,2118.0,13,30309,92105.0,26526.0,1360.0,1455.0,345500.0,2192.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1729.227,1933.1656,0.29154921741085227,0.251864580641659,5082.0,0.2369893676552882,20931.0,0.29408210863517575,203.93859999999995,0.11793628019918723,-0.03968463676919326,-0.13611642357204312
24664.0,28660.0,655.0,866.0,83000.0,1086.0,13,30310,34398.0,28664.0,726.0,951.0,152500.0,1157.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1006.1399999999999,1084.6528,0.4895264352903016,0.37838925518925526,4.0,0.00013956734124214934,9734.0,0.3946642880311385,78.5128000000002,0.07803367324626811,-0.11113718010104634,-0.2270299867159149
26665.0,36381.0,609.0,801.0,109300.0,1332.0,13,30311,31512.0,36389.0,653.0,827.0,130000.0,1253.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1139.247,1103.3888000000002,0.5126931933245829,0.42017852246763143,8.0,0.00021989500013743437,4847.0,0.18177386086630415,-35.8581999999999,-0.03147535170160632,-0.09251467085695142,-0.1804484086418931
39653.0,20264.0,780.0,944.0,185300.0,1652.0,13,30312,57740.0,24782.0,1040.0,1230.0,302700.0,1831.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1394.996,1619.9288,0.422161047083449,0.33666687911326637,4518.0,0.22295696802210818,18087.0,0.4561319446195748,224.93279999999982,0.16124261288204397,-0.08549416797018261,-0.20251552946637186
39583.0,9590.0,783.0,940.0,169100.0,1822.0,13,30313,60906.0,11415.0,957.0,1083.0,231100.0,1686.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1501.834,1474.2264000000002,0.45529666776141275,0.2904593439070043,1825.0,0.1903023983315954,21323.0,0.5386908521334917,-27.60759999999982,-0.01838259088554382,-0.16483732385440847,-0.362043773930688
22900.0,21226.0,587.0,803.0,82100.0,1197.0,13,30314,28148.0,24974.0,704.0,883.0,96900.0,1145.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1053.978,1052.9856,0.5523028820960699,0.4489067500355265,3748.0,0.17657589748421748,5248.0,0.2291703056768559,-0.9924000000000888,-0.0009415756306109697,-0.10339613206054343,-0.1872091119063874
21280.0,34159.0,575.0,774.0,93400.0,1227.0,13,30315,29287.0,35143.0,661.0,842.0,155400.0,1207.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1062.5610000000001,1078.8120000000001,0.5991885338345866,0.4420303889097552,984.0,0.028806463889458123,8007.0,0.3762687969924812,16.250999999999976,0.015294180757622362,-0.15715814492483138,-0.2622849671689759
46977.0,31438.0,750.0,941.0,163600.0,1541.0,13,30316,72143.0,33670.0,948.0,1173.0,258400.0,1685.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1323.2,1505.1856,0.33800370394022605,0.2503670099663169,2232.0,0.0709968827533558,25166.0,0.5357089639610874,181.98559999999998,0.13753446191051993,-0.08763669397390916,-0.2592773184207685
53922.0,12320.0,769.0,952.0,223900.0,1729.0,13,30317,83815.0,13820.0,889.0,1044.0,354700.0,1947.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1446.949,1629.8663999999999,0.32200934683431626,0.2333519871144783,1500.0,0.12175324675324675,29893.0,0.5543748377285709,182.91739999999982,0.1264159275827965,-0.08865735971983796,-0.27532542328796095
40236.0,51791.0,791.0,991.0,169500.0,1660.0,13,30318,52245.0,56109.0,961.0,1154.0,238700.0,1871.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1417.153,1619.1896000000002,0.4226522517148822,0.3719068848693655,4318.0,0.08337355911258713,12009.0,0.2984640620339994,202.03660000000013,0.14256512881813052,-0.05074536684551667,-0.12006411095556895
84937.0,38121.0,1098.0,1218.0,389200.0,2452.0,13,30319,104435.0,43011.0,1391.0,1505.0,519000.0,2650.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2004.058,2247.876,0.28313568880464346,0.25828996026236417,4890.0,0.12827575352168097,19498.0,0.22955837856293487,243.8180000000002,0.12166214750271709,-0.02484572854227929,-0.08775201970184063
60871.0,27282.0,965.0,1108.0,304000.0,2215.0,13,30324,74438.0,27806.0,1276.0,1398.0,385100.0,2223.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1813.1589999999999,1933.2600000000002,0.3574429202740221,0.31165694940756067,524.0,0.019206803020306428,13567.0,0.22288117494373347,120.10100000000034,0.06623853727113857,-0.04578597086646141,-0.1280930975814574
81498.0,5895.0,1322.0,1484.0,276400.0,2454.0,13,30326,87422.0,6529.0,1651.0,1794.0,347600.0,2323.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2101.8900000000003,2137.2152,0.3094883310019878,0.29336531307908764,634.0,0.10754877014419,5924.0,0.07268890034111267,35.32519999999977,0.016806398051277545,-0.016123017922900162,-0.052095721575998954
147852.0,23036.0,1176.0,1327.0,772900.0,4001.0,13,30327,155219.0,22893.0,1416.0,1587.0,877400.0,4001.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,3030.338,3153.2032,0.2459490301111923,0.24377452760293522,-143.0,-0.006207674943566591,7367.0,0.049826853880907934,122.86519999999973,0.04054504811014472,-0.00217450250825707,-0.008841272955107766
72852.0,33080.0,969.0,1123.0,347600.0,2149.0,13,30328,89446.0,38648.0,1310.0,1436.0,420700.0,2230.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1776.5620000000004,1951.1472000000003,0.292630868061275,0.2617642644724192,5568.0,0.16831922611850061,16594.0,0.22777686268050293,174.5852,0.09827138034023014,-0.03086660358885579,-0.10547965699364473
45547.0,27602.0,865.0,1018.0,286200.0,1843.0,13,30329,58658.0,28383.0,1199.0,1361.0,333900.0,1998.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1543.525,1774.2856000000002,0.40666344654971787,0.3629756759521293,781.0,0.028295051083254835,13111.0,0.2878564998792456,230.76060000000007,0.14950234042208585,-0.04368777059758855,-0.10742979475596258
40847.0,59633.0,728.0,899.0,143500.0,1584.0,13,30331,48347.0,66658.0,811.0,997.0,166500.0,1475.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1335.345,1307.1264,0.3922966190907533,0.32443619666163365,7025.0,0.11780390052487716,7500.0,0.1836120155702989,-28.218599999999924,-0.021132066993922862,-0.06786042242911966,-0.1729824299439627
27862.0,11796.0,586.0,741.0,169400.0,1440.0,13,30337,36665.0,13962.0,707.0,880.0,176800.0,1468.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1186.263,1261.4944,0.5109165171200918,0.41287147961270965,2166.0,0.18362156663275686,8803.0,0.31595003948029576,75.23140000000012,0.06341882027847123,-0.09804503750738214,-0.19190030899771535
86008.0,33447.0,1007.0,1165.0,381800.0,2439.0,13,30338,103373.0,35903.0,1357.0,1456.0,454800.0,2363.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1976.5380000000002,2044.4616000000003,0.27577034694447033,0.23733024290675517,2456.0,0.07342960504679044,17365.0,0.20189982327225375,67.92360000000008,0.034364935053108045,-0.03844010403771517,-0.1393917238152351
64624.0,20060.0,924.0,1077.0,308900.0,1888.0,13,30339,83365.0,23960.0,1271.0,1398.0,346400.0,1976.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1593.607,1773.0064000000002,0.295916130230255,0.25521593954297367,3900.0,0.19441674975074777,18741.0,0.2900006189650904,179.39940000000024,0.11257443020769879,-0.04070019068728131,-0.13753961521331104
40054.0,31120.0,744.0,908.0,181700.0,1454.0,13,30340,48793.0,27796.0,892.0,1076.0,205000.0,1510.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1255.802,1357.5792000000001,0.37623268587407,0.33387884327669953,-3324.0,-0.10681233933161954,8739.0,0.21818045638388175,101.77720000000022,0.08104557884125063,-0.04235384259737046,-0.11257353278323842
51927.0,31865.0,826.0,982.0,246600.0,1831.0,13,30341,63247.0,32601.0,1134.0,1258.0,322200.0,1948.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1522.813,1705.672,0.35191241550638397,0.323621104558319,736.0,0.02309744233485015,11320.0,0.21799834382883665,182.85899999999992,0.12007974715214535,-0.028291310948064974,-0.08039304583032464
65155.0,30844.0,871.0,1018.0,468700.0,2979.0,13,30342,91740.0,30873.0,1214.0,1366.0,633800.0,3120.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2267.157,2503.9952000000003,0.41755635024173127,0.3275337083060824,29.0,0.0009402152768771884,26585.0,0.40802701250863327,236.83820000000014,0.10446484297293929,-0.09002264193564885,-0.21559399559732007
37324.0,32963.0,700.0,915.0,93300.0,1255.0,13,30344,43332.0,32690.0,817.0,1045.0,135300.0,1259.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1131.58,1183.8432,0.36381309613117563,0.32784358903350874,-273.0,-0.008282013166277342,6008.0,0.16096881363197943,52.2632000000001,0.046186040757171476,-0.035969507097666886,-0.0988680932054678
65010.0,23216.0,879.0,1063.0,350800.0,2279.0,13,30345,81044.0,25797.0,1173.0,1335.0,393600.0,2199.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1837.592,1895.5632,0.3391955699123212,0.2806717141305958,2581.0,0.11117332873880083,16034.0,0.24663897861867404,57.97119999999995,0.03154737286622926,-0.05852385578172542,-0.17253720559160982
43379.0,70414.0,689.0,876.0,117900.0,1364.0,13,30349,51736.0,74590.0,806.0,985.0,147500.0,1286.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1186.856,1180.2888,0.3283218147029669,0.2737642183392609,4176.0,0.05930638793421763,8357.0,0.19265082182622928,-6.567199999999957,-0.005533274466321068,-0.054557596363705996,-0.16617109774769098
52178.0,35433.0,793.0,959.0,438600.0,2518.0,13,30350,68476.0,39075.0,1084.0,1225.0,464300.0,2259.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1952.083,1895.8592,0.4489439227260532,0.3322377241661312,3642.0,0.10278553890441114,16298.0,0.31235386561386025,-56.22379999999998,-0.028801951556363115,-0.11670619855992204,-0.25995718541252305
26373.0,16580.0,644.0,880.0,94000.0,1222.0,13,30354,41299.0,15680.0,732.0,927.0,90700.0,1125.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1097.854,1055.4624000000001,0.4995354339665567,0.3066793094263784,-900.0,-0.054282267792521106,14926.0,0.5659576081598605,-42.391599999999926,-0.03861314892508469,-0.1928561245401783,-0.38607095998937646
49291.0,15501.0,709.0,869.0,243600.0,1782.0,13,30360,73000.0,15856.0,935.0,1148.0,298400.0,1738.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1450.5810000000001,1530.7920000000001,0.35314706538719043,0.2516370410958904,355.0,0.022901748274304884,23709.0,0.4810005883426995,80.21100000000001,0.055295774589629955,-0.10151002429130002,-0.28744405444798027
70802.0,3229.0,1238.0,1418.0,200300.0,2337.0,13,30363,58702.0,3773.0,1706.0,1764.0,221900.0,1742.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,2003.4029999999998,1749.7264,0.33955023869382217,0.35768315900650743,544.0,0.1684732115205946,-12100.0,-0.17089912714330105,-253.67659999999978,-0.12662285121865136,0.018132920312685263,0.053402761200930876
71627.0,12403.0,856.0,1117.0,182800.0,1526.0,13,30517,91274.0,15909.0,982.0,1187.0,258600.0,1634.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1377.533,1477.0136,0.23078442486771744,0.19418633126629709,3506.0,0.2826735467225671,19647.0,0.274296005696176,99.4806000000001,0.0722164913653612,-0.036598093601420356,-0.15858129777344332
63889.0,46611.0,769.0,993.0,174700.0,1531.0,13,30518,80839.0,53780.0,929.0,1160.0,244500.0,1659.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1335.706,1483.7512000000002,0.250879994991313,0.2202527789804426,7169.0,0.15380489584003776,16950.0,0.2653038864280236,148.04520000000025,0.11083666615258167,-0.03062721601087043,-0.1220791478887383
71028.0,42073.0,963.0,1112.0,187900.0,1667.0,13,30519,88493.0,47685.0,1369.0,1604.0,242500.0,1639.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1465.535,1626.708,0.247598411893901,0.22058802391149585,5612.0,0.13338720794809023,17465.0,0.245888945204708,161.173,0.10997553794348139,-0.027010387982405154,-0.10908950415231032
53731.0,27856.0,795.0,981.0,170000.0,1476.0,13,30534,64571.0,29530.0,742.0,911.0,223300.0,1425.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1296.315,1244.4832000000001,0.2895121996612756,0.23127717396354402,1674.0,0.06009477311889719,10840.0,0.2017457333755188,-51.83179999999993,-0.039983954517227624,-0.05823502569773159,-0.20114877979534398
40686.0,8129.0,542.0,719.0,162900.0,1377.0,13,30536,54544.0,8864.0,582.0,815.0,202800.0,1480.0,12060.0,Atlanta-Sandy Springs-Roswell GA,61.7,61.5,62.4,64.0,64.2,66.4,67.7,67.2,65.8,62.1,61.6,61.6,63.7,64.88000000000001,1138.1460000000002,1246.452,0.3356867718625572,0.2742267527134057,735.0,0.09041702546438676,13858.0,0.34060856314211274,108.30599999999981,0.09516002340648722,-0.0614600191491515,-0.18308740260493658
